adsh,cik,name,sic,countryba,stprba,cityba,zipba,bas1,bas2,baph,countryma,stprma,cityma,zipma,mas1,mas2,countryinc,stprinc,ein,former,changed,afs,wksi,fye,form,period,fy,fp,filed,accepted,prevrpt,detail,instance,nciks,aciks,SIC Code,Office,Industry Title,filing_url
0001303313-23-000020,1303313,"LHC GROUP, INC",8082.0,US,LA,LAFAYETTE,70508,901 HUGH WALLIS ROAD SOUTH,,337-233-1307,US,LA,LAFAYETTE,70508,901 HUGH WALLIS ROAD SOUTH,,,,710918189.0,"LHC GROUP, LLC",20040915.0,1-LAF,0,1231.0,10-K,20221231.0,2022.0,FY,20230222,2023-02-22 06:04:00.0,0,1,lhcg-20221231_htm.xml,1,,8082,Industrial Applications and Services,SERVICES-HOME HEALTH CARE SERVICES,https://www.sec.gov/Archives/edgar/data/1303313/000130331323000020/0001303313-23-000020.txt
0000896262-23-000017,896262,AMEDISYS INC,8082.0,US,LA,BATON ROUGE,70816,3854 AMERICAN WAY,SUITE A,2252922031,US,LA,BATON ROUGE,70816,3854 AMERICAN WAY,SUITE A,US,DE,113131700.0,ANALYTICAL NURSING MANAGEMENT CORP,19940819.0,1-LAF,1,1231.0,10-K,20221231.0,2022.0,FY,20230216,2023-02-16 08:01:00.0,0,1,amed-20221231_htm.xml,1,,8082,Industrial Applications and Services,SERVICES-HOME HEALTH CARE SERVICES,https://www.sec.gov/Archives/edgar/data/896262/000089626223000017/0000896262-23-000017.txt
0001819810-22-000025,1819810,REDWIRE CORP,3760.0,US,FL,JACKSONVILLE,32256,"8226 PHILIPS HIGHWAY, SUITE 101",,650 701-7722,US,FL,JACKSONVILLE,32256,"8226 PHILIPS HIGHWAY, SUITE 101",,US,DE,0.0,GENESIS PARK ACQUISITION CORP.,20200731.0,4-NON,0,1231.0,10-K,20211231.0,2021.0,FY,20220411,2022-04-08 17:53:00.0,0,1,rdw-20211231_htm.xml,1,,3760,Office of Manufacturing,GUIDED MISSILES & SPACE VEHICLES & PARTS,https://www.sec.gov/Archives/edgar/data/1819810/000181981022000025/0001819810-22-000025.txt
0001819810-23-000020,1819810,REDWIRE CORP,3760.0,US,FL,JACKSONVILLE,32256,"8226 PHILIPS HIGHWAY, SUITE 101",,650 701-7722,US,FL,JACKSONVILLE,32256,"8226 PHILIPS HIGHWAY, SUITE 101",,US,DE,0.0,GENESIS PARK ACQUISITION CORP.,20200731.0,4-NON,0,1231.0,10-K,20221231.0,2022.0,FY,20230331,2023-03-31 08:36:00.0,0,1,rdw-20221231_htm.xml,1,,3760,Office of Manufacturing,GUIDED MISSILES & SPACE VEHICLES & PARTS,https://www.sec.gov/Archives/edgar/data/1819810/000181981023000020/0001819810-23-000020.txt
0000950170-23-009288,1835512,TERRAN ORBITAL CORP,3760.0,US,FL,BOCA RATON,33487,"6800 BROKEN SOUND PARKWAY, SUITE 200",,(561) 988-1704,US,FL,BOCA RATON,33487,"6800 BROKEN SOUND PARKWAY, SUITE 200",,US,DE,0.0,TAILWIND TWO ACQUISITION CORP.,20201208.0,4-NON,0,1231.0,10-K,20221231.0,2022.0,FY,20230323,2023-03-22 21:24:00.0,0,1,llap-20221231_htm.xml,1,,3760,Office of Manufacturing,GUIDED MISSILES & SPACE VEHICLES & PARTS,https://www.sec.gov/Archives/edgar/data/1835512/000095017023009288/0000950170-23-009288.txt
0001781162-23-000015,1781162,MOMENTUS INC.,3760.0,US,CA,VENICE BEACH,90291,1345 ABBOT KINNEY BLVD.,,2137936507,US,CA,VENICE BEACH,90291,1345 ABBOT KINNEY BLVD.,,US,DE,841905538.0,STABLE ROAD ACQUISITION CORP.,20190628.0,4-NON,0,1231.0,10-K,20221231.0,2022.0,FY,20230308,2023-03-07 19:00:00.0,0,1,mnts-20221231_htm.xml,1,,3760,Office of Manufacturing,GUIDED MISSILES & SPACE VEHICLES & PARTS,https://www.sec.gov/Archives/edgar/data/1781162/000178116223000015/0001781162-23-000015.txt
0000950170-23-006499,1819994,"ROCKET LAB USA, INC.",3760.0,US,CA,LONG BEACH,90808,3881 MCGOWEN STREET,,714-465-5737,US,CA,LONG BEACH,90808,3881 MCGOWEN STREET,,US,DE,0.0,VECTOR ACQUISITION CORP,20200803.0,1-LAF,0,1231.0,10-K,20221231.0,2022.0,FY,20230307,2023-03-07 17:22:00.0,0,1,rklb-20221231_htm.xml,1,,3760,Office of Manufacturing,GUIDED MISSILES & SPACE VEHICLES & PARTS,https://www.sec.gov/Archives/edgar/data/1819994/000095017023006499/0000950170-23-006499.txt
0000054381-23-000010,54381,KAMAN CORP,3760.0,US,CT,BLOOMFIELD,06002,1332 BLUE HILLS AVE,PO BOX 1,8602436321,US,CT,BLOOMFIELD,06002,1332 BLUE HILLS AVE,PO BOX 1,US,CT,60613548.0,KAMAN CORP,19920703.0,1-LAF,1,1231.0,10-K,20221231.0,2022.0,FY,20230223,2023-02-23 16:45:00.0,0,1,kamn-20221231_htm.xml,1,,3760,Office of Manufacturing,GUIDED MISSILES & SPACE VEHICLES & PARTS,https://www.sec.gov/Archives/edgar/data/54381/000005438123000010/0000054381-23-000010.txt
0001069258-23-000008,1069258,"KRATOS DEFENSE & SECURITY SOLUTIONS, INC.",3760.0,US,CA,SAN DIEGO,92131,10680 TREENA STREET,SUITE 600,858-812-7300,US,CA,SAN DIEGO,92131,10680 TREENA STREET,SUITE 600,US,DE,133818604.0,WIRELESS FACILITIES INC,19990817.0,1-LAF,1,1231.0,10-K,20221231.0,2022.0,FY,20230223,2023-02-23 16:17:00.0,0,1,ktos-20221225_htm.xml,1,,3760,Office of Manufacturing,GUIDED MISSILES & SPACE VEHICLES & PARTS,https://www.sec.gov/Archives/edgar/data/1069258/000106925823000008/0001069258-23-000008.txt
0000040888-23-000005,40888,"AEROJET ROCKETDYNE HOLDINGS, INC.",3760.0,US,CA,EL SEGUNDO,90245,222 N. PACIFIC COAST HIGHWAY,SUITE 500,(310) 252-8100,US,CA,EL SEGUNDO,90245,222 N. PACIFIC COAST HIGHWAY,SUITE 500,US,DE,340244000.0,GENCORP INC,19920703.0,1-LAF,1,1231.0,10-K,20221231.0,2022.0,FY,20230215,2023-02-15 16:22:00.0,0,1,ajrd-20221231_htm.xml,1,,3760,Office of Manufacturing,GUIDED MISSILES & SPACE VEHICLES & PARTS,https://www.sec.gov/Archives/edgar/data/40888/000004088823000005/0000040888-23-000005.txt
0000936468-23-000009,936468,LOCKHEED MARTIN CORP,3760.0,US,MD,BETHESDA,20817,6801 ROCKLEDGE DR,,3018976000,US,MD,BETHESDA,20817,6801 ROCKLEDGE DRIVE,,US,MD,521893632.0,,,1-LAF,1,1231.0,10-K,20221231.0,2022.0,FY,20230126,2023-01-26 16:30:00.0,0,1,lmt-20221231_htm.xml,1,,3760,Office of Manufacturing,GUIDED MISSILES & SPACE VEHICLES & PARTS,https://www.sec.gov/Archives/edgar/data/936468/000093646823000009/0000936468-23-000009.txt
0001477932-22-002089,1737523,BIONEXUS GENE LAB CORP,8071.0,MY,,KUALA LUMPUR,59200,"10-2 TOWER B, VERTICAL BUSINESS SUITE,","8 JALAN KERINCHI,",60122126512,MY,,KUALA LUMPUR,59200,"10-2 TOWER B, VERTICAL BUSINESS SUITE,","8 JALAN KERINCHI,",US,WY,262124961.0,BIONEXUS GENE LAB COPORATION,20180413.0,4-NON,0,1231.0,10-K,20211231.0,2021.0,FY,20220406,2022-04-06 08:16:00.0,0,1,bion_10k_htm.xml,1,,8071,Industrial Applications and Services,SERVICES-MEDICAL LABORATORIES,https://www.sec.gov/Archives/edgar/data/1737523/000147793222002089/0001477932-22-002089.txt
0001564590-22-013599,1044378,BIOCEPT INC,8071.0,US,CA,SAN DIEGO,92121,9955 MESA RIM ROAD,,858-320-8200,US,CA,SAN DIEGO,92121,9955 MESA RIM ROAD,,US,DE,800943522.0,,,4-NON,0,1231.0,10-K,20211231.0,2021.0,FY,20220405,2022-04-05 17:26:00.0,0,1,bioc-10k_20211231_htm.xml,1,,8071,Industrial Applications and Services,SERVICES-MEDICAL LABORATORIES,https://www.sec.gov/Archives/edgar/data/1044378/000156459022013599/0001564590-22-013599.txt
0001410578-23-000550,1824185,HH&L ACQUISITION CO.,8071.0,HK,,CENTRAL,00000,"C/O SAPPHIRE QI LI, ONE EXCHANGE SQUARE",8 CONNAUGHT PLACE SUITE 3508,852 6679 6578,HK,,CENTRAL,00000,"C/O SAPPHIRE QI LI, ONE EXCHANGE SQUARE",8 CONNAUGHT PLACE SUITE 3508,,,0.0,,,4-NON,0,1231.0,10-K,20221231.0,2022.0,FY,20230331,2023-03-31 16:02:00.0,0,1,hhla-20221231x10k_htm.xml,1,,8071,Industrial Applications and Services,SERVICES-MEDICAL LABORATORIES,https://www.sec.gov/Archives/edgar/data/1824185/000141057823000550/0001410578-23-000550.txt
0001437749-23-008796,744825,AMERICAN SHARED HOSPITAL SERVICES,8071.0,US,CA,SAN FRANCISCO,94111,601 MONTGOMERY STREET,SUITE 1112,415-788-5300,US,CA,SAN FRANCISCO,94111,601 MONTGOMERY STREET,SUITE 1112,US,CA,942918118.0,,,4-NON,0,1231.0,10-K,20221231.0,2022.0,FY,20230331,2023-03-31 14:38:00.0,0,1,asha20221231_10k_htm.xml,1,,8071,Industrial Applications and Services,SERVICES-MEDICAL LABORATORIES,https://www.sec.gov/Archives/edgar/data/744825/000143774923008796/0001437749-23-008796.txt
0001477932-23-002002,1737523,BIONEXUS GENE LAB CORP,8071.0,MY,,KUALA LUMPUR,59200,"10-2 TOWER B, VERTICAL BUSINESS SUITE,","8 JALAN KERINCHI,",60122126512,MY,,KUALA LUMPUR,59200,"10-2 TOWER B, VERTICAL BUSINESS SUITE,","8 JALAN KERINCHI,",US,WY,262124961.0,BIONEXUS GENE LAB COPORATION,20180413.0,4-NON,0,1231.0,10-K,20221231.0,2022.0,FY,20230331,2023-03-31 09:58:00.0,0,1,bion_10k_htm.xml,1,,8071,Industrial Applications and Services,SERVICES-MEDICAL LABORATORIES,https://www.sec.gov/Archives/edgar/data/1737523/000147793223002002/0001477932-23-002002.txt
0001493152-23-010255,1349929,"VYANT BIO, INC.",8071.0,US,NJ,"CHERRY HILL,",08002,2370 STATE ROUTE 70 WEST,SUITE 310,201.528.9200,US,NJ,"CHERRY HILL,",08002,2370 STATE ROUTE 70 WEST,SUITE 310,US,DE,43462475.0,"CANCER GENETICS, INC",20111216.0,4-NON,0,1231.0,10-K,20221231.0,2022.0,FY,20230331,2023-03-31 16:07:00.0,0,1,form10-k_htm.xml,1,,8071,Industrial Applications and Services,SERVICES-MEDICAL LABORATORIES,https://www.sec.gov/Archives/edgar/data/1349929/000149315223010255/0001493152-23-010255.txt
0001683168-23-001996,1066719,"TAIHE GROUP, INC.",8071.0,ID,,KEPULAUAN RIAU,29151,"INDONESIAN STREET CITY,","JL. BATU LICIN, BINTAN ISLAND",86-21-5091-7695,ID,,KEPULAUAN RIAU,29151,"INDONESIAN STREET CITY,","JL. BATU LICIN, BINTAN ISLAND",US,FL,650019376.0,NUONCOLOGY LABS INC,19990517.0,4-NON,0,1231.0,10-K,20221231.0,2022.0,FY,20230331,2023-03-30 21:35:00.0,0,1,taihe_i10k-123122_htm.xml,1,,8071,Industrial Applications and Services,SERVICES-MEDICAL LABORATORIES,https://www.sec.gov/Archives/edgar/data/1066719/000168316823001996/0001683168-23-001996.txt
0001079973-23-000391,1293818,OPGEN INC,8071.0,US,MD,ROCKVILLE,20850,9717 KEY WEST AVENUE,SUITE 100,301-869-9683,US,MD,ROCKVILLE,20850,9717 KEY WEST AVENUE,SUITE 100,US,DE,61614015.0,,,4-NON,0,1231.0,10-K,20221231.0,2022.0,FY,20230330,2023-03-30 16:26:00.0,0,1,opgn-20221231_htm.xml,1,,8071,Industrial Applications and Services,SERVICES-MEDICAL LABORATORIES,https://www.sec.gov/Archives/edgar/data/1293818/000107997323000391/0001079973-23-000391.txt
0001171843-23-001908,806517,PSYCHEMEDICS CORP,8071.0,US,MA,ACTON,01720,125 NAGOG PARK,,978-206-8220,US,MA,ACTON,01720,125 NAGOG PARK,,US,DE,581701987.0,,,4-NON,0,1231.0,10-K,20221231.0,2022.0,FY,20230327,2023-03-27 10:01:00.0,0,1,pmd20221231_10k_htm.xml,1,,8071,Industrial Applications and Services,SERVICES-MEDICAL LABORATORIES,https://www.sec.gov/Archives/edgar/data/806517/000117184323001908/0001171843-23-001908.txt
0001493152-23-008724,1603454,CELCUITY INC.,8071.0,US,MN,MINNEAPOLIS,55446,16305 36TH AVENUE N,SUITE 100,763-392-0767,US,MN,MINNEAPOLIS,55446,16305 36TH AVENUE N,SUITE 100,US,DE,0.0,CELCUITY LLC,20140324.0,4-NON,0,1231.0,10-K,20221231.0,2022.0,FY,20230323,2023-03-23 17:16:00.0,0,1,form10-k_htm.xml,1,,8071,Industrial Applications and Services,SERVICES-MEDICAL LABORATORIES,https://www.sec.gov/Archives/edgar/data/1603454/000149315223008724/0001493152-23-008724.txt
0001410578-23-000332,1826667,MEDTECH ACQUISITION CORP,8071.0,US,CT,GREENWICH,06830,48 MAPLE AVENUE,,6462096063,US,CT,GREENWICH,06830,48 MAPLE AVENUE,,US,DE,853009869.0,,,4-NON,0,1231.0,10-K,20221231.0,2022.0,FY,20230322,2023-03-22 16:17:00.0,0,1,mtac-20221231x10k_htm.xml,1,,8071,Industrial Applications and Services,SERVICES-MEDICAL LABORATORIES,https://www.sec.gov/Archives/edgar/data/1826667/000141057823000332/0001410578-23-000332.txt
0001534969-23-000030,1534969,"SERA PROGNOSTICS, INC.",8071.0,US,UT,SALT LAKE CITY,84109,2749 E. PARLEYS WAY,SUITE 200,(801) 990-0520,US,UT,SALT LAKE CITY,84109,2749 E. PARLEYS WAY,SUITE 200,US,DE,261911522.0,,,4-NON,0,1231.0,10-K,20221231.0,2022.0,FY,20230322,2023-03-22 16:17:00.0,0,1,sera-20221231_htm.xml,1,,8071,Industrial Applications and Services,SERVICES-MEDICAL LABORATORIES,https://www.sec.gov/Archives/edgar/data/1534969/000153496923000030/0001534969-23-000030.txt
0001274737-23-000019,1274737,EXAGEN INC.,8071.0,US,CA,VISTA,92081,1261 LIBERTY WAY,,(760) 560-1501,US,CA,VISTA,92081,1261 LIBERTY WAY,,US,DE,0.0,EXAGEN DIAGNOSTICS INC,20031230.0,4-NON,0,1231.0,10-K,20221231.0,2022.0,FY,20230320,2023-03-20 17:22:00.0,0,1,exdx-20221231_htm.xml,1,,8071,Industrial Applications and Services,SERVICES-MEDICAL LABORATORIES,https://www.sec.gov/Archives/edgar/data/1274737/000127473723000019/0001274737-23-000019.txt
0001776197-23-000009,1776197,AKUMIN INC.,8071.0,US,FL,PLANTATION,33322,8300 W SUNRISE BLVD,,9546784489,US,FL,PLANTATION,33322,8300 W SUNRISE BLVD,,CA,ON,0.0,,,4-NON,0,1231.0,10-K,20221231.0,2022.0,FY,20230316,2023-03-16 16:53:00.0,0,1,aku-20221231_htm.xml,1,,8071,Industrial Applications and Services,SERVICES-MEDICAL LABORATORIES,https://www.sec.gov/Archives/edgar/data/1776197/000177619723000009/0001776197-23-000009.txt
0001590750-23-000002,1590750,"VIRIDIAN THERAPEUTICS, INC.DE",8071.0,US,MA,WALTHAM,02453,203 CRESCENT STREET,"BLDG. 17, SUITE 102B",617.272.4600,US,MA,WALTHAM,02453,203 CRESCENT STREET,"BLDG. 17, SUITE 102B",US,DE,471187261.0,"MIRAGEN THERAPEUTICS, INC.",20170213.0,4-NON,0,1231.0,10-K,20221231.0,2022.0,FY,20230309,2023-03-09 07:24:00.0,0,1,vrdn-20221231_htm.xml,1,,8071,Industrial Applications and Services,SERVICES-MEDICAL LABORATORIES,https://www.sec.gov/Archives/edgar/data/1590750/000159075023000002/0001590750-23-000002.txt
0000950170-23-006092,1439725,BIODESIX INC,8071.0,US,CO,BOULDER,80301,2970 WILDERNESS PLACE,SUITE 100,303-417-0500,US,CO,BOULDER,80301,2970 WILDERNESS PLACE,SUITE 100,US,DE,203986492.0,,,4-NON,0,1231.0,10-K,20221231.0,2022.0,FY,20230306,2023-03-06 06:11:00.0,0,1,bdsx-20221231_htm.xml,1,,8071,Industrial Applications and Services,SERVICES-MEDICAL LABORATORIES,https://www.sec.gov/Archives/edgar/data/1439725/000095017023006092/0000950170-23-006092.txt
0001651944-23-000010,1651944,"DERMTECH, INC.",8071.0,US,CA,LA JOLLA,92037,11099 N. TORREY PINES ROAD,SUITE 100,858-450-4222,US,CA,LA JOLLA,92037,11099 N. TORREY PINES ROAD,SUITE 100,US,DE,842870849.0,CONSTELLATION ALPHA CAPITAL CORP.,20150827.0,4-NON,0,1231.0,10-K,20221231.0,2022.0,FY,20230302,2023-03-02 16:37:00.0,0,1,dmtk-20221231_htm.xml,1,,8071,Industrial Applications and Services,SERVICES-MEDICAL LABORATORIES,https://www.sec.gov/Archives/edgar/data/1651944/000165194423000010/0001651944-23-000010.txt
0000790526-23-000003,790526,"RADNET, INC.",8071.0,US,CA,LOS ANGELES,90025,1510 COTNER AVE,,3104787808,US,CA,LOS ANGELES,90025,1510 COTNER AVE,,US,DE,133326724.0,PRIMEDEX HEALTH SYSTEMS INC,19930518.0,1-LAF,1,1231.0,10-K,20221231.0,2022.0,FY,20230301,2023-03-01 17:31:00.0,0,1,rdnt-20221231_htm.xml,1,,8071,Industrial Applications and Services,SERVICES-MEDICAL LABORATORIES,https://www.sec.gov/Archives/edgar/data/790526/000079052623000003/0000790526-23-000003.txt
0001384101-23-000016,1384101,"VERACYTE, INC.",8071.0,US,CA,SOUTH SAN FRANCISCO,94080,"6000 SHORELINE COURT, SUITE 300",,(650) 243-6300,US,CA,SOUTH SAN FRANCISCO,94080,"6000 SHORELINE COURT, SUITE 300",,US,DE,205455398.0,CALDEROME INC,20061219.0,1-LAF,1,1231.0,10-K,20221231.0,2022.0,FY,20230301,2023-02-28 17:49:00.0,0,1,vcyt-20221231_htm.xml,1,,8071,Industrial Applications and Services,SERVICES-MEDICAL LABORATORIES,https://www.sec.gov/Archives/edgar/data/1384101/000138410123000016/0001384101-23-000016.txt
0001558370-23-002460,1604821,"NATERA, INC.",8071.0,US,TX,AUSTIN,78753,13011 MCCALLEN PASS,BUILDING A SUITE 100,650-249-9090,US,TX,AUSTIN,78753,13011 MCCALLEN PASS,BUILDING A SUITE 100,US,DE,10894487.0,,,1-LAF,1,1231.0,10-K,20221231.0,2022.0,FY,20230301,2023-03-01 06:05:00.0,0,1,ntra-20221231x10k_htm.xml,1,,8071,Industrial Applications and Services,SERVICES-MEDICAL LABORATORIES,https://www.sec.gov/Archives/edgar/data/1604821/000155837023002460/0001558370-23-002460.txt
0000920148-23-000017,920148,LABORATORY CORP OF AMERICA HOLDINGS,8071.0,US,NC,BURLINGTON,27215,358 S MAIN ST,,3362291127,US,NC,BURLINGTON,27215,358 S MAIN ST,,US,DE,133757370.0,NATIONAL HEALTH LABORATORIES HOLDINGS INC,19940314.0,1-LAF,1,1231.0,10-K,20221231.0,2022.0,FY,20230228,2023-02-28 14:06:00.0,0,1,lh-20221231_htm.xml,1,,8071,Industrial Applications and Services,SERVICES-MEDICAL LABORATORIES,https://www.sec.gov/Archives/edgar/data/920148/000092014823000017/0000920148-23-000017.txt
0000950170-23-005178,1674930,"FULGENT GENETICS, INC.",8071.0,US,CA,TEMPLE CITY,91780,"4978 SANTA ANITA AVENUE, SUITE 205",,626-350-0537,US,CA,TEMPLE CITY,91780,"4978 SANTA ANITA AVENUE, SUITE 205",,US,DE,812621304.0,"FULGENT DIAGNOSTICS, INC.",20160517.0,1-LAF,0,1231.0,10-K,20221231.0,2022.0,FY,20230228,2023-02-28 16:50:00.0,0,1,flgt-20221231_htm.xml,1,,8071,Industrial Applications and Services,SERVICES-MEDICAL LABORATORIES,https://www.sec.gov/Archives/edgar/data/1674930/000095017023005178/0000950170-23-005178.txt
0001447362-23-000038,1447362,CASTLE BIOSCIENCES INC,8071.0,US,TX,FRIENDSWOOD,77546,505 S FRIENDSWOOD DRIVE,SUITE 401,866-788-9007,US,TX,FRIENDSWOOD,77546,505 S FRIENDSWOOD DRIVE,SUITE 401,US,DE,770701774.0,,,4-NON,0,1231.0,10-K,20221231.0,2022.0,FY,20230228,2023-02-28 17:18:00.0,0,1,cstl-20221231_htm.xml,1,,8071,Industrial Applications and Services,SERVICES-MEDICAL LABORATORIES,https://www.sec.gov/Archives/edgar/data/1447362/000144736223000038/0001447362-23-000038.txt
0001501134-23-000024,1501134,INVITAE CORP,8071.0,US,CA,SAN FRANCISCO,94103,1400 16TH STREET,,(415) 374-7782,US,CA,SAN FRANCISCO,94103,1400 16TH STREET,,US,DE,271701898.0,INVITAE CORP,20121105.0,1-LAF,0,1231.0,10-K,20221231.0,2022.0,FY,20230228,2023-02-28 16:50:00.0,0,1,nvta-20221231_htm.xml,1,,8071,Industrial Applications and Services,SERVICES-MEDICAL LABORATORIES,https://www.sec.gov/Archives/edgar/data/1501134/000150113423000024/0001501134-23-000024.txt
0001217234-23-000046,1217234,"CAREDX, INC.",8071.0,US,CA,BRISBANE,94005,8000 MARINA BLVD,4TH FLOOR,415-287-2300,US,CA,BRISBANE,94005,8000 MARINA BLVD,4TH FLOOR,US,DE,943316839.0,"XDX, INC.",20071010.0,1-LAF,1,1231.0,10-K,20221231.0,2022.0,FY,20230227,2023-02-27 16:29:00.0,0,1,cdna-20221231_htm.xml,1,,8071,Industrial Applications and Services,SERVICES-MEDICAL LABORATORIES,https://www.sec.gov/Archives/edgar/data/1217234/000121723423000046/0001217234-23-000046.txt
0001683168-23-001165,1635077,"ACLARION, INC.",8071.0,US,CO,BROOMFIELD,80021,8181 ARISTA PLACE,STE 100,833 275 2266,US,CO,BROOMFIELD,80021,8181 ARISTA PLACE,STE 100,,,473324725.0,"NOCIMED, INC.",20150226.0,4-NON,0,1231.0,10-K,20221231.0,2022.0,FY,20230227,2023-02-27 17:04:00.0,0,1,aclarion_i10k-123122_htm.xml,1,,8071,Industrial Applications and Services,SERVICES-MEDICAL LABORATORIES,https://www.sec.gov/Archives/edgar/data/1635077/000168316823001165/0001683168-23-001165.txt
0000950170-23-004139,1527753,"PERSONALIS, INC.",8071.0,US,CA,MENLO PARK,94025,1330 O'BRIEN DRIVE,,650-752-1300,US,CA,MENLO PARK,94025,1330 O'BRIEN DRIVE,,US,DE,275411038.0,,,4-NON,0,1231.0,10-K,20221231.0,2022.0,FY,20230223,2023-02-23 16:27:00.0,0,1,psnl-20221231_htm.xml,1,,8071,Industrial Applications and Services,SERVICES-MEDICAL LABORATORIES,https://www.sec.gov/Archives/edgar/data/1527753/000095017023004139/0000950170-23-004139.txt
0001576280-23-000020,1576280,"GUARDANT HEALTH, INC.",8071.0,US,CA,PALO ALTO,94304,3100 HANOVER STREET,,855-698-8887,US,CA,PALO ALTO,94304,3100 HANOVER STREET,,US,DE,454139254.0,,,1-LAF,1,1231.0,10-K,20221231.0,2022.0,FY,20230223,2023-02-23 17:01:00.0,0,1,gh-20221231_htm.xml,1,,8071,Industrial Applications and Services,SERVICES-MEDICAL LABORATORIES,https://www.sec.gov/Archives/edgar/data/1576280/000157628023000020/0001576280-23-000020.txt
0001022079-23-000018,1022079,QUEST DIAGNOSTICS INC,8071.0,US,NJ,SECAUCUS,07094,500 PLAZA DRIVE,,9735202700,US,NJ,SECAUCUS,07094,500 PLAZA DRIVE,,US,DE,161387862.0,CORNING CLINICAL LABORATORIES INC,19960903.0,1-LAF,1,1231.0,10-K,20221231.0,2022.0,FY,20230221,2023-02-21 16:48:00.0,0,1,dgx-20221231_htm.xml,1,,8071,Industrial Applications and Services,SERVICES-MEDICAL LABORATORIES,https://www.sec.gov/Archives/edgar/data/1022079/000102207923000018/0001022079-23-000018.txt
0001124140-23-000014,1124140,EXACT SCIENCES CORP,8071.0,US,WI,MADISON,53719,5505 ENDEAVOR LANE,,608-284-5700,US,WI,MADISON,53719,5505 ENDEAVOR LANE,,US,DE,204782291.0,EXACT CORP,20000919.0,1-LAF,1,1231.0,10-K,20221231.0,2022.0,FY,20230221,2023-02-21 17:04:00.0,0,1,exas-20221231_htm.xml,1,,8071,Industrial Applications and Services,SERVICES-MEDICAL LABORATORIES,https://www.sec.gov/Archives/edgar/data/1124140/000112414023000014/0001124140-23-000014.txt
0001493152-22-009234,822746,"AMERICAN NOBLE GAS, INC.",1381.0,US,KS,LENEXA,66219,15612 COLLEGE BLVD.,,9132325349,US,KS,LENEXA,66219,15612 COLLEGE BLVD.,,US,DE,203126427.0,INFINITY ENERGY RESOURCES,20211014.0,4-NON,0,1231.0,10-K,20211231.0,2021.0,FY,20220406,2022-04-06 12:56:00.0,0,1,form10-k_htm.xml,1,,1381,Office of Energy & Transportation,DRILLING OIL & GAS WELLS,https://www.sec.gov/Archives/edgar/data/822746/000149315222009234/0001493152-22-009234.txt
0000950170-23-002618,889900,PATTERSON UTI ENERGY INC,1381.0,US,TX,HOUSTON,77064,10713 WEST SAM HOUSTON PARKWAY NORTH,SUITE 800,2817657100,US,TX,HOUSTON,77064,10713 WEST SAM HOUSTON PARKWAY NORTH,SUITE 800,US,DE,752504748.0,PATTERSON ENERGY INC,19940228.0,1-LAF,1,1231.0,10-K,20221231.0,2022.0,FY,20230213,2023-02-13 16:26:00.0,0,1,pten-20221231_htm.xml,1,,1381,Office of Energy & Transportation,DRILLING OIL & GAS WELLS,https://www.sec.gov/Archives/edgar/data/889900/000095017023002618/0000950170-23-002618.txt
0000950170-23-011050,1465872,VANTAGE DRILLING INTERNATIONAL,1381.0,KY,,GRAND CAYMAN,KY1-1104,P.O. BOX 309,UGLAND HOUSE,(281) 404-4700,US,TX,HOUSTON,77056,"C/O VANTAGE ENERGY SERVICES, INC.","777 POST OAK BOULEVARD, SUITE 440",KY,,0.0,OFFSHORE GROUP INVESTMENT LTD,20090609.0,4-NON,0,1231.0,10-K,20221231.0,2022.0,FY,20230331,2023-03-30 17:46:00.0,0,1,ck0001465872-20221231_htm.xml,1,,1381,Office of Energy & Transportation,DRILLING OIL & GAS WELLS,https://www.sec.gov/Archives/edgar/data/1465872/000095017023011050/0000950170-23-011050.txt
0001387131-23-004231,1491262,"MEWBOURNE ENERGY PARTNERS 10-A, L.P.",1381.0,US,TX,TYLER,75701,3901 BROADWAY,,(903) 561-2900,US,TX,TYLER,75701,3901 BROADWAY,,US,DE,271903816.0,,,4-NON,0,1231.0,10-K,20221231.0,2022.0,FY,20230331,2023-03-31 09:13:00.0,0,1,mep10-10k_123122_htm.xml,1,,1381,Office of Energy & Transportation,DRILLING OIL & GAS WELLS,https://www.sec.gov/Archives/edgar/data/1491262/000138713123004231/0001387131-23-004231.txt
0001628280-23-007260,1895262,NOBLE CORP PLC,1381.0,US,TX,SUGAR LAND,77478,13135 DAIRY ASHFORD,SUITE 800,(281) 276-6100,US,TX,SUGAR LAND,77478,13135 DAIRY ASHFORD,SUITE 800,GB,,0.0,NOBLE FINCO LTD,20211123.0,1-LAF,1,1231.0,10-K,20221231.0,2022.0,FY,20230309,2023-03-09 14:27:00.0,0,1,ne-20221231_htm.xml,2,1169055,1381,Office of Energy & Transportation,DRILLING OIL & GAS WELLS,https://www.sec.gov/Archives/edgar/data/1895262/000162828023007260/0001628280-23-007260.txt
0001437749-23-005522,1792849,"HIGHPEAK ENERGY, INC.",1381.0,US,TX,FORT WORTH,76102,421 W. 3RD STREET,SUITE 1000,(817) 850-9200,US,TX,FORT WORTH,76102,421 W. 3RD STREET,SUITE 1000,US,DE,843533602.0,,,2-ACC,0,1231.0,10-K,20221231.0,2022.0,FY,20230306,2023-03-06 16:02:00.0,0,1,hpe20221231_10k_htm.xml,1,,1381,Office of Energy & Transportation,DRILLING OIL & GAS WELLS,https://www.sec.gov/Archives/edgar/data/1792849/000143774923005522/0001437749-23-005522.txt
